Data No,Image Energy,Last 3 Average,Time
62.0,0.056970045531865736,0.040803687107347136,0.038506269454956055
63.0,0.062343093796191185,0.039702694193435153,0.03800559043884277
64.0,0.06517328759635124,0.040367271787466796,0.039006948471069336
65.0,0.0664721660275063,0.042180751680623095,0.03796219825744629
66.0,0.07456902503045396,0.04583266478827323,0.03920173645019531
67.0,0.09072754149914421,0.05252113784283956,0.03830695152282715
68.0,0.10946758423358652,0.06286397590654455,0.03850817680358887
69.0,0.13074230601452583,0.07428463142449165,0.03898262977600098
70.0,0.14849046645064587,0.08556882406441747,0.03809094429016113
71.0,0.16381851402590078,0.09687740302061716,0.03867197036743164
72.0,0.1638230524952634,0.10756270371695693,0.039006948471069336
73.0,0.14459436065498063,0.11578783040283587,0.03822946548461914
74.0,0.12229004291816883,0.12149950593501764,0.03750920295715332
75.0,0.10173705444070545,0.12502599477633755,0.03900647163391113
76.0,0.09025684222346902,0.12659477649563905,0.038007259368896484
77.0,0.1010870554840356,0.1276307278941282,0.03850674629211426
78.0,0.12442010341579234,0.12912597981234877,0.038654327392578125
79.0,0.1444127960789639,0.13049302881879257,0.0385136604309082
80.0,0.16472042234436482,0.13211602440816445,0.03814101219177246
81.0,0.18259644000364703,0.1339938170059391,0.03921008110046387
82.0,0.19859180182258213,0.13747069193867095,0.03816652297973633
83.0,0.2082022552423508,0.14383148139740798,0.03850984573364258
84.0,0.216928448737577,0.15329532197934878,0.03995704650878906
85.0,0.22188419629064568,0.16531003616434284,0.03663992881774902
86.0,0.22444780922735622,0.17872913286473158,0.03950762748718262
87.0,0.2199159839363445,0.19061202570996244,0.03817272186279297
88.0,0.21828436929354847,0.1999984522977381,0.03800797462463379
89.0,0.21915112060360514,0.20747228475020218,0.05251145362854004
90.0,0.22621328933791116,0.2136215714495568,0.029503345489501953
91.0,0.23867150295109263,0.2192290777443014,0.03700709342956543
92.0,0.2522728549594437,0.22459718305798754,0.036667585372924805
93.0,0.26088822658898586,0.22986578019265105,0.038342952728271484
94.0,0.264741984285349,0.23464713374742824,0.038958072662353516
95.0,0.2759414517344993,0.24005285929181358,0.0385127067565918
96.0,0.29147855079711144,0.24675593344878913,0.038686275482177734
97.0,0.2843577100372308,0.2532001060588777,0.03850984573364258
98.0,0.25460309242675977,0.2568319783721989,0.03900742530822754
99.0,0.2091803315936948,0.25583489947120786,0.03778219223022461
100.0,0.14567212544383465,0.24778078308180018,0.03850984573364258
101.0,0.08424371603726122,0.23233800439041702,0.039006710052490234
102.0,0.04237504403701791,0.2113482232981745,0.0375065803527832
103.0,0.006919993751554195,0.18595140001443128,0.03901362419128418
104.0,0.01655281918547899,0.1611324835044443,0.039147377014160156
105.0,0.037811107442549646,0.13731944907524934,0.03850722312927246
106.0,0.048722560302380064,0.11304385002577619,0.037990570068359375
107.0,0.05958513767999508,0.09056659279005264,0.039209604263305664
108.0,0.07160741529726726,0.07226702507710339,0.03851652145385742
109.0,0.08105563378138676,0.05945455529587258,0.03843998908996582
110.0,0.08285701432940216,0.05317304418442933,0.04001164436340332
111.0,0.09525029732979005,0.05427370231368221,0.03750205039978027
112.0,0.11065288087331986,0.061101485997312396,0.03899216651916504
113.0,0.1238931174582912,0.07279879836798611,0.03800392150878906
114.0,0.13640915756460673,0.08478443220589889,0.03864407539367676
115.0,0.14500697430960113,0.09550401889260403,0.03841900825500488
116.0,0.14875724148337094,0.10550748701070312,0.03858017921447754
117.0,0.15870834701804826,0.11541980794450843,0.04250073432922363
118.0,0.17353968315692198,0.1256130347304739,0.048508644104003906
119.0,0.17969095517462497,0.13547656686979775,0.026004552841186523
120.0,0.1854221196924066,0.14573307740609817,0.038506507873535156
121.0,0.20469440733319183,0.15667748840643833,0.038480520248413086
122.0,0.22875101082981858,0.16848730140208823,0.03850126266479492
123.0,0.2562140021409226,0.18171938987035136,0.03850960731506348
124.0,0.2764517769457607,0.19572365180846674,0.038506507873535156
125.0,0.26798268485422433,0.20802122286292907,0.03895258903503418
126.0,0.23228995825748533,0.21637449454034052,0.03871273994445801
127.0,0.1955721416314434,0.22006087400168,0.039014577865600586
128.0,0.16471338905692684,0.2191782445916805,0.03821921348571777
129.0,0.14952766960828912,0.21616191603504692,0.03900313377380371
130.0,0.1464180180309139,0.21226150586889764,0.03851675987243652
131.0,0.14667535449829708,0.20645960058540816,0.03882002830505371
132.0,0.14970304871873197,0.1985548043742995,0.03880190849304199
133.0,0.1518315101775962,0.18811655517796688,0.03825235366821289
134.0,0.147292769111926,0.17520065439458338,0.03836703300476074
135.0,0.14373531725401928,0.16277591763456292,0.03850078582763672
136.0,0.1384877588809963,0.153395697696914,0.03869318962097168
137.0,0.12352619775476364,0.14619110330924603,0.03912997245788574
138.0,0.10894093522210932,0.14061385792576428,0.03800344467163086
139.0,0.09491205597967392,0.13515229656290279,0.03894400596618652
140.0,0.08146733341246147,0.1286572281010575,0.03855109214782715
141.0,0.06949759292307106,0.1209394519435349,0.03869771957397461
142.0,0.06102543916862192,0.11207169098852392,0.03880190849304199
143.0,0.05262307579412985,0.10215084755017727,0.03899955749511719
144.0,0.042015816202289495,0.09162315225921362,0.03750181198120117
145.0,0.031724951556252004,0.08042211568943688,0.03893423080444336
146.0,0.03429915057912633,0.0700032548592499,0.03951144218444824
147.0,0.03561803511224594,0.06121243859499813,0.04950904846191406
148.0,0.03335935757616347,0.05365428083040354,0.02750420570373535
149.0,0.04484684537329932,0.04864775976976608,0.039008140563964844
150.0,0.06699106922818357,0.04720013335133829,0.0375056266784668
151.0,0.0885037668519921,0.049100750744230405,0.03951311111450195
152.0,0.10999260823489439,0.05399746765085765,0.03851580619812012
153.0,0.11666634884980427,0.060401794956425094,0.03801131248474121
154.0,0.09788992758769142,0.06598920609496528,0.03880143165588379
155.0,0.07502142853472851,0.07031885379281293,0.03849601745605469
156.0,0.05965037677834792,0.07285397641273508,0.038225650787353516
157.0,0.05015808113410135,0.07430798101492063,0.03879237174987793
158.0,0.03922749590102,0.07489479484740628,0.038172245025634766
159.0,0.025142017962354775,0.07292431210631184,0.03917980194091797
160.0,0.0052663241246777735,0.06675183759596126,0.03901839256286621
161.0,0.01906222797488177,0.05980768370825022,0.03844738006591797
162.0,0.03709794239688476,0.05251821712444926,0.03835558891296387
163.0,0.04586734645920518,0.04543831688538934,0.03919672966003418
164.0,0.0459244709096658,0.040241771217586784,0.03824973106384277
165.0,0.03997792822763085,0.03673742118687702,0.03951621055603027
166.0,0.03248253585342322,0.03402063709438454,0.038195133209228516
167.0,0.026558872440108978,0.03166071622498531,0.03851175308227539
168.0,0.02256187753909477,0.029994154388792788,0.03863334655761719
169.0,0.024036138428742075,0.029883566435431518,0.038695335388183594
170.0,0.03368469464530915,0.032725403487494656,0.03901362419128418
171.0,0.05560618855272851,0.03637979954527933,0.03850603103637695
172.0,0.08644161276230139,0.041314166581821,0.03850722312927246
173.0,0.11867052518465508,0.04859448445436599,0.0394597053527832
174.0,0.14608653207070943,0.058610690570470345,0.0385134220123291
175.0,0.163196137846066,0.07093251153231386,0.039016008377075195
176.0,0.16936539659050245,0.08462079760602179,0.050008535385131836
177.0,0.17372478358313187,0.09933738872032408,0.028004169464111328
178.0,0.16736674066413768,0.11381787503282836,0.03850746154785156
179.0,0.14838489783999678,0.12625275097395383,0.03796100616455078
180.0,0.12607851455004995,0.1354921329644279,0.03899645805358887
181.0,0.1115725083595344,0.14108876494510852,0.0375058650970459
182.0,0.10745339843806846,0.14318994351268524,0.03849601745605469
183.0,0.11805037948523954,0.14312792894274368,0.03850412368774414
184.0,0.13288527839789563,0.14180780357546227,0.0381772518157959
185.0,0.14181708073440105,0.13966989786429576,0.03943157196044922
186.0,0.1453219781953425,0.13726555602477977,0.03789067268371582
187.0,0.14981529787458434,0.13487460745392504,0.038500070571899414
188.0,0.15810553489279375,0.13394848687679065,0.038500070571899414
189.0,0.16703045735449204,0.13581304282824017,0.039010047912597656
190.0,0.1763743086450479,0.14084262223773997,0.03700613975524902
191.0,0.18789039031257848,0.14847441043304438,0.03901338577270508
192.0,0.19545075958961405,0.15727414654819896,0.038970947265625
193.0,0.2049501898138406,0.16596412758105902,0.03850984573364258
194.0,0.21585491504346757,0.17426109124561623,0.03850674629211426
195.0,0.23096211360623498,0.18317559453279963,0.03800678253173828
196.0,0.2492422793502421,0.19356762464828958,0.038516998291015625
197.0,0.26260517553753737,0.20484661241458485,0.0384829044342041
198.0,0.2637367411534284,0.21540973304064837,0.03815865516662598
199.0,0.26181786283881947,0.2248884735890811,0.0383450984954834
200.0,0.2520092611370435,0.23245196883828068,0.03915524482727051
201.0,0.2448280922202283,0.23814573902904565,0.03784060478210449
202.0,0.2469491528926771,0.24329557835935192,0.03900647163391113
203.0,0.26268378800587183,0.24906893817855505,0.03850722312927246
204.0,0.2675585947022829,0.25423930614443657,0.04521942138671875
205.0,0.2513469597781849,0.25627779076163154,0.04500699043273926
206.0,0.21392901224607377,0.25274646405121476,0.026504993438720703
207.0,0.1712226819649564,0.24360821469395666,0.03850698471069336
208.0,0.1275117208070018,0.22998571265931397,0.03741049766540527
209.0,0.08085888207830957,0.21188981458326306,0.03881478309631348
210.0,0.010283609276969412,0.1877172493972556,0.041426897048950195
211.0,0.08518633458648234,0.17175307363388098,0.036072492599487305
212.0,0.17759826576332016,0.1648179849209453,0.038370370864868164
213.0,0.23485799540720836,0.16203540566107894,0.03862905502319336
214.0,0.23723769275486623,0.15900331546633728,0.038397789001464844
215.0,0.21134987237527555,0.15500360672604635,0.03953194618225098
216.0,0.1857079919105158,0.15218150469249056,0.03816533088684082
217.0,0.16583799127646895,0.15164303562364184,0.038506269454956055
218.0,0.16179581031497597,0.15507144457443925,0.03850746154785156
219.0,0.16960943537285114,0.1639464999038934,0.03851509094238281
220.0,0.18621769679650924,0.18153990865584738,0.03800606727600098
221.0,0.20759554993205873,0.193780830190405,0.03950643539428711
222.0,0.22901290295099427,0.19892229390917243,0.03801250457763672
223.0,0.2405219762241823,0.19948869199086983,0.03999471664428711
224.0,0.2408685059182906,0.19985177330721224,0.037889957427978516
225.0,0.23165956516978756,0.20188274258666344,0.03800177574157715
226.0,0.2240213309528033,0.20571407649089218,0.039145708084106445
227.0,0.20562672785758393,0.20969295014900374,0.038512468338012695
228.0,0.179142788862063,0.21142764800371242,0.039006948471069336
229.0,0.17240548406747697,0.211707252873175,0.0382993221282959
230.0,0.17903261537599124,0.21098874473112317,0.038680315017700195
231.0,0.19108510389288844,0.20933770012720615,0.03932332992553711
232.0,0.2075938637612557,0.2071957962082323,0.03799796104431152
233.0,0.20840097746971176,0.20398369633278524,0.05000877380371094
234.0,0.18917082598745963,0.19881392833970216,0.02800464630126953
235.0,0.1712569923231679,0.1927736710550402,0.03800654411315918
236.0,0.15905251085766337,0.1862767890455262,0.03817939758300781
237.0,0.15058784071698486,0.1807729003314663,0.038477182388305664
238.0,0.14624591506075804,0.1774832129513358,0.03919172286987305
239.0,0.140102668916189,0.17425293143620701,0.03912997245788574
240.0,0.12690432092054585,0.16904010199066247,0.039003610610961914
241.0,0.10853923485896322,0.16078551508726996,0.03749847412109375
242.0,0.08918084305089606,0.14894421301623395,0.039510250091552734
243.0,0.07517547138726624,0.13562166240798942,0.039006948471069336
244.0,0.06720871961495753,0.12342545177073923,0.03750920295715332
245.0,0.06914976194285014,0.11321472873270741,0.03901052474975586
246.0,0.07272043337962743,0.10458152098490384,0.038514137268066406
247.0,0.07783984439914325,0.09730672135311967,0.038008689880371094
248.0,0.08590100690339345,0.09127223053738323,0.0386195182800293
249.0,0.0964650540691748,0.0869084690526818,0.03892183303833008
250.0,0.10084882214525806,0.08430291917515302,0.03908109664916992
251.0,0.10214999693834866,0.08366399538309156,0.03801417350769043
252.0,0.09886836554262846,0.0846327476322648,0.03870224952697754
253.0,0.09421167746506105,0.08653636824004429,0.03859734535217285
254.0,0.090497310691337,0.08886522734768224,0.03850746154785156
255.0,0.07975333631471808,0.08992558478486903,0.0379939079284668
256.0,0.0750481230228991,0.0901583537491962,0.037999629974365234
257.0,0.07514230549002905,0.08988859985828476,0.03830242156982422
258.0,0.07827138201638253,0.08912563736958368,0.03790020942687988
259.0,0.08362573213358918,0.0878417051760251,0.03949856758117676
260.0,0.08888696874561076,0.08664551983606038,0.03980088233947754
261.0,0.08067453249292054,0.08449797339151757,0.049508094787597656
262.0,0.07048934879702799,0.08166007171695752,0.02750372886657715
263.0,0.06308135745285404,0.07854703971573682,0.03800678253173828
264.0,0.05622457412982224,0.07511976605958534,0.039010047912597656
265.0,0.04570054004101036,0.07171448643221458,0.03797006607055664
266.0,0.03566992397905288,0.06777666652782996,0.038512468338012695
267.0,0.023671782767041,0.06262961425553115,0.039006710052490234
268.0,0.00738185328823182,0.055540661382716086,0.03851056098937988
269.0,0.013668374157543637,0.04854492558511153,0.038997650146484375
270.0,0.01910172139542842,0.0415664008500933,0.038526296615600586
271.0,0.022389644718256566,0.0357379120726269,0.03908181190490723
272.0,0.02216303587838468,0.030905280780762562,0.0384373664855957
273.0,0.02218998278526326,0.026816143314003487,0.03858542442321777
274.0,0.029451540398576764,0.02413883994087894,0.03862190246582031
275.0,0.03683270948401331,0.023252056885179236,0.0386652946472168
276.0,0.042510796875661325,0.02393614417484008,0.03875613212585449
277.0,0.04912435536781366,0.026481401434917347,0.041626930236816406
278.0,0.05406687181909482,0.031149903288003645,0.03589034080505371
279.0,0.0585285896088767,0.03563592483313695,0.03877854347229004
280.0,0.06319712241202737,0.04004546493479684,0.03830838203430176
281.0,0.06876379753141136,0.044682880216112324,0.03869485855102539
282.0,0.07664182031240205,0.050130758659514066,0.03850102424621582
283.0,0.09505155675918908,0.057416916056906644,0.03931021690368652
284.0,0.10335812053336531,0.0648075740703855,0.03869938850402832
285.0,0.09677922745843515,0.07080222586782768,0.03816866874694824
286.0,0.08421236544747042,0.0749723827250086,0.03950953483581543
287.0,0.0685759218274721,0.07691753937097444,0.03750801086425781
288.0,0.05129667315101382,0.07664051950416634,0.0386049747467041
289.0,0.048146373835450694,0.07560229792682374,0.03869795799255371
290.0,0.05351390599806345,0.07463397628542735,0.03900957107543945
291.0,0.06416732090377607,0.07417432862266382,0.05200958251953125
292.0,0.08433987695681351,0.07494413428710497,0.030504941940307617
293.0,0.11567140378462806,0.07700611898964885,0.03550553321838379
294.0,0.15360113701604067,0.08203042063791639,0.037506818771362305
295.0,0.18885825243401966,0.09123832313547484,0.039006948471069336
296.0,0.21804827994420253,0.10462191458514805,0.038800954818725586
297.0,0.24098117865425453,0.1218624402678263,0.03896164894104004
298.0,0.24221386875330078,0.140954159828055,0.0383763313293457
299.0,0.22961732781862468,0.1591012552263724,0.03849482536315918
300.0,0.211608188036609,0.17491068343022695,0.03850412368774414
301.0,0.19403534283815466,0.18789748562366482,0.03851723670959473
302.0,0.18502448670100052,0.1979659465980835,0.03930091857910156
303.0,0.19087686948708443,0.20548649316832918,0.03800344467163086
304.0,0.2047575205076959,0.21060213151749468,0.03819561004638672
305.0,0.2224204371312483,0.21395834998721752,0.03971052169799805
306.0,0.23365384099928818,0.21551890609272611,0.03850674629211426
307.0,0.23921906188190345,0.21534269441549098,0.037627220153808594
308.0,0.23038186478132336,0.21415949401829323,0.03815484046936035
309.0,0.21517010370993442,0.2127147716074242,0.039742469787597656
310.0,0.2073007131845419,0.21228402412221753,0.038561105728149414
311.0,0.20300217462219977,0.21318070730062205,0.038689613342285156
312.0,0.19015387096591915,0.21369364572711386,0.038611650466918945
313.0,0.1774517470412803,0.21235113348253348,0.038909196853637695
314.0,0.1686258806905559,0.2087379695008195,0.0387880802154541
315.0,0.17332265409131692,0.20382819119682635,0.04001307487487793
316.0,0.19388555558055864,0.19985136265495335,0.0363764762878418
317.0,0.20657449019680074,0.1965869054864431,0.03850817680358887
318.0,0.20653672332208475,0.19420239134051925,0.03988051414489746
319.0,0.1926865228660664,0.19195403325613244,0.04190969467163086
320.0,0.17721616868015067,0.1889455788056933,0.04650521278381348
321.0,0.1869714382693626,0.1873425051704096,0.0285036563873291
322.0,0.21919879561078848,0.19024699763489655,0.03800630569458008
323.0,0.25539570278011176,0.1980413932087797,0.03730010986328125
324.0,0.28675420282358344,0.2098542254220824,0.03950667381286621
325.0,0.3114286587153943,0.22366482588449016,0.037492990493774414
326.0,0.3242995303698099,0.23670622336341526,0.03900003433227539
327.0,0.32150653124962275,0.24819942746869753,0.03799843788146973
328.0,0.30932077171548905,0.25847783230803795,0.03867697715759277
329.0,0.2896752189634094,0.2681767019177722,0.03782296180725098
330.0,0.24928820545222694,0.2753839055949799,0.0384979248046875
331.0,0.18792198658421047,0.27547896042646464,0.038988351821899414
332.0,0.11989243713648823,0.26554832457903466,0.03751015663146973
333.0,0.05293074465021294,0.24530182876604473,0.03950190544128418
334.0,0.0049411276248093,0.21712052124616738,0.038503408432006836
335.0,0.02316527742571263,0.18829418311719917,0.03785085678100586
336.0,0.04945744089297788,0.16080997416951598,0.03964495658874512
337.0,0.09140629972548886,0.13779995101710257,0.037509918212890625
338.0,0.13590093822963623,0.12045796766851727,0.0396268367767334
339.0,0.16965152968043867,0.10845559874022022,0.03800678253173828
340.0,0.19085010919403744,0.10261178911440125,0.03950166702270508
341.0,0.19019454677750638,0.10283904513373085,0.03751254081726074
342.0,0.18249256674160763,0.10909905809424278,0.03920459747314453
343.0,0.1693666487509541,0.12074264850431693,0.03938436508178711
344.0,0.14949489676013414,0.1351980254178494,0.0380091667175293
345.0,0.12917748321195807,0.14579924599647393,0.0384516716003418
346.0,0.11146582277007493,0.15200008418418365,0.0388491153717041
347.0,0.0980360541170821,0.15266305962334298,0.038747310638427734
348.0,0.10404844840298179,0.14947781064067753,0.03869986534118652
349.0,0.12447660032151765,0.1449603177047854,0.038697004318237305
350.0,0.1541448280756008,0.14128978959294175,0.04850888252258301
351.0,0.19665228430363776,0.1419355633455549,0.03250527381896973
352.0,0.22891310449902388,0.14657761712129652,0.036006927490234375
353.0,0.23944028711365492,0.15358498095756662,0.03747820854187012
354.0,0.2293824297188357,0.16157373425343677,0.03851175308227539
355.0,0.21110036018346437,0.16976602195058738,0.03798818588256836
356.0,0.18312626763466733,0.17693206643704668,0.03905677795410156
357.0,0.16397819997373916,0.18352628102271235,0.04001116752624512
358.0,0.15715577832785868,0.18883701401520006,0.03650665283203125
359.0,0.15525134702168597,0.19191448868521688,0.04001140594482422
360.0,0.15606622158984187,0.19210662803664097,0.0385129451751709
361.0,0.1781940036760917,0.19026079997388634,0.03950953483581543
362.0,0.2040108498592921,0.1877705745099132,0.03598618507385254
363.0,0.22403279543312507,0.1862298253418602,0.03901481628417969
364.0,0.23577241000304,0.18686882337028063,0.041007041931152344
365.0,0.23516472769236166,0.18927526012117038,0.03790736198425293
366.0,0.2190317844795332,0.19286581180565693,0.037012338638305664
367.0,0.21317217886246642,0.19778520969452967,0.03894329071044922
368.0,0.21127216127655704,0.20319684798939947,0.03871464729309082
369.0,0.2163215690211621,0.2093038701893471,0.03928542137145996
370.0,0.21447716995831362,0.2151449650261943,0.03782391548156738
371.0,0.20816931644396028,0.21814249630298116,0.039409637451171875
372.0,0.18800952752474032,0.21654236406952596,0.0365903377532959
373.0,0.1650991020985248,0.21064899473606596,0.04050898551940918
374.0,0.13817655634264076,0.20088940937002603,0.0380098819732666
375.0,0.12325917701594025,0.18969885430238387,0.03947782516479492
376.0,0.11734243133574818,0.17952991898800538,0.037009477615356445
377.0,0.11501396759941046,0.1697140978616998,0.04049229621887207
378.0,0.1148420905701446,0.16007109079105855,0.04800868034362793
379.0,0.11651786643693593,0.1500907205326359,0.029505491256713867
380.0,0.11865889291052913,0.14050889282785747,0.03800606727600098
381.0,0.12015462573702827,0.1317074237571643,0.03751206398010254
382.0,0.11882434494536746,0.12478890549922698,0.0392763614654541
383.0,0.11210963496658123,0.11948995878603264,0.038934946060180664
384.0,0.10591567077255158,0.1162638702290237,0.03922843933105469
385.0,0.10367555795870712,0.1143055083233004,0.03783845901489258
386.0,0.09944033576522533,0.1125152987662481,0.03845405578613281
387.0,0.08520561599030592,0.10953446360533765,0.03905081748962402
388.0,0.075309680159306,0.10558122256425381,0.03851318359375
389.0,0.06887255902271816,0.10081669182283201,0.037671804428100586
390.0,0.06993670188616796,0.09594447272039591,0.03770041465759277
391.0,0.07171881312024121,0.0911008914587172,0.03947782516479492
392.0,0.07513504726816782,0.08673196169099721,0.039006710052490234
393.0,0.0651290505439297,0.08203390324873208,0.036289215087890625
394.0,0.05258163013704825,0.07670049918518174,0.040024757385253906
395.0,0.04111842999971526,0.07044478638928256,0.038161516189575195
396.0,0.03986531540114592,0.06448728435287462,0.03874635696411133
397.0,0.04095659002382095,0.060062381756226114,0.03759264945983887
398.0,0.04653453835751061,0.057184867576046586,0.03917837142944336
399.0,0.05264716505436167,0.05556232817921093,0.03782296180725098
400.0,0.04246667071410082,0.05281532506200422,0.039008378982543945
401.0,0.0217009565336378,0.04781353940334388,0.03851056098937988
402.0,0.006280722056295014,0.040928106882156604,0.03900647163391113
403.0,0.013701650478774079,0.03578536687564104,0.038011789321899414
404.0,0.021313660822613874,0.03265856994419761,0.03951263427734375
405.0,0.020068451175470847,0.03055357206177316,0.037506818771362305
406.0,0.021008576606699112,0.028667898182328483,0.040009260177612305
407.0,0.022433518981418706,0.02681559107808825,0.03677678108215332
408.0,0.02001938133199102,0.024164075375536297,0.051512956619262695
409.0,0.021496520458119454,0.021049010915912072,0.030000686645507812
410.0,0.021618760285319127,0.018964219873033903,0.03800630569458008
411.0,0.021655113488754048,0.018959635568545526,0.037507057189941406
412.0,0.024008026167106292,0.020732365979626653,0.038013458251953125
413.0,0.026216778293607065,0.021983878761109955,0.038208961486816406
414.0,0.02598451698231229,0.022450964377079795,0.039212942123413086
415.0,0.03064199814631906,0.02350831907416462,0.03800010681152344
416.0,0.046626151375259016,0.02607007655102061,0.03869438171386719
417.0,0.057043385580064145,0.029531063210885156,0.03817868232727051
418.0,0.06363007844450101,0.03389213292213615,0.039823055267333984
419.0,0.07369651759489919,0.03911213263581413,0.038585662841796875
420.0,0.0887990870104364,0.04583016530832586,0.03761458396911621
421.0,0.10481663291970507,0.05414631725142096,0.03916597366333008
422.0,0.13285835506438076,0.0650313501411484,0.04013252258300781
423.0,0.15727934876805033,0.07813760718859272,0.038500070571899414
424.0,0.17001571892870437,0.09254072738323194,0.03819847106933594
425.0,0.1745253204784084,0.10692905961644086,0.0383000373840332
426.0,0.17734992309618228,0.12000143678853321,0.03937125205993652
427.0,0.1829163266695881,0.1325887308974856,0.03963112831115723
428.0,0.1881629005545,0.1450420131084855,0.037201642990112305
429.0,0.20153609312128093,0.15782597066112367,0.03851032257080078
430.0,0.2198954978869264,0.17093561174877264,0.03950691223144531
431.0,0.23443395638970746,0.1838973440957729,0.039012908935546875
432.0,0.23764821535858985,0.19437633012519379,0.038010358810424805
433.0,0.2400330993608747,0.20265170518447623,0.038939476013183594
434.0,0.23105835534266847,0.20875596882587272,0.03862285614013672
435.0,0.22278421451937214,0.21358185822996903,0.03988814353942871
436.0,0.21384793801052857,0.21723165972140368,0.03699779510498047
437.0,0.20641828305399731,0.21958185535984454,0.03950858116149902
438.0,0.20502850804038308,0.22126841610843284,0.050014495849609375
439.0,0.2083487598887379,0.22194968278517857,0.03350424766540527
440.0,0.21237921778375027,0.221198054774861,0.03350639343261719
441.0,0.22674651350306602,0.22042931048619682,0.038453102111816406
442.0,0.24903595076005555,0.22156808402634337,0.03679800033569336
443.0,0.2599129765663692,0.22355607174689282,0.04000592231750488
444.0,0.2567864498805068,0.2261288812006767,0.0385127067565918
445.0,0.23433373867506926,0.22728383361624638,0.038704633712768555
446.0,0.2062319034866407,0.22652223016385764,0.03801107406616211
447.0,0.1877971006413728,0.22466011192259513,0.03850984573364258
448.0,0.1833778520662405,0.22249504632518086,0.03845953941345215
449.0,0.18064645143302158,0.21972481547960926,0.039522409439086914
450.0,0.1797803242487357,0.2164649261261078,0.03750920295715332
451.0,0.18877334860098655,0.21266760963589984,0.039009809494018555
