Data No,Image Energy,Last 3 Average,Time
1.0,0.0,0.0,0.10332465171813965
2.0,0.0475219388414448,0.0475219388414448,0.03450608253479004
3.0,0.17988085719302171,0.17988085719302171,0.03936290740966797
4.0,0.3229701327678959,0.3229701327678959,0.03899025917053223
5.0,0.4122825964510559,0.4122825964510559,0.04000663757324219
6.0,0.43460537723504516,0.43460537723504516,0.046510934829711914
7.0,0.0,0.0,0.03300642967224121
8.0,0.08316405001431398,0.08316405001431398,0.04079794883728027
9.0,0.19469957470187196,0.19469957470187196,0.03850197792053223
10.0,0.30875157140596876,0.30875157140596876,0.0384976863861084
11.0,0.3864767429488103,0.3864767429488103,0.039199113845825195
12.0,0.39288325643822286,0.2715714159156207,0.0380094051361084
13.0,0.30975315637949535,0.28455864583426804,0.04000711441040039
14.0,0.2453842239430776,0.27680005495178617,0.03800678253173828
15.0,0.16197513709593775,0.25176930901627437,0.0375063419342041
16.0,0.05854712595475733,0.21416348388824558,0.03900790214538574
17.0,0.09512291354219336,0.2236757752424649,0.03800559043884277
18.0,0.2031531222159271,0.2356746824626262,0.03850603103637695
19.0,0.30461112254900014,0.24666583724733906,0.03983163833618164
20.0,0.37721847030538225,0.2535125271372804,0.03842043876647949
21.0,0.40233438350081174,0.25509829119248056,0.03800654411315918
22.0,0.3956984605792803,0.2553798116065863,0.03971052169799805
23.0,0.36727726102726366,0.2611322220713631,0.037507057189941406
24.0,0.28265812077944,0.2648596117549994,0.03955531120300293
25.0,0.14905596363683465,0.263567694409089,0.038506507873535156
26.0,0.05711099491189442,0.26342408130480277,0.03826713562011719
27.0,0.06231309192499208,0.2601430991430826,0.038730621337890625
28.0,0.10579221147765842,0.2504070080692558,0.038417816162109375
29.0,0.11434480615913532,0.23138037643026932,0.03880000114440918
30.0,0.09160944988682831,0.2028194743884139,0.03899812698364258
31.0,0.09356573028323782,0.1719426090666565,0.03850674629211426
32.0,0.10944699174339587,0.14331746218306804,0.0465090274810791
33.0,0.12535899498657013,0.11912563557899869,0.051508188247680664
34.0,0.1363787019101227,0.10449769369206696,0.03600645065307617
35.0,0.1572451949884058,0.10531661682722408,0.03850698471069336
36.0,0.19810470334675803,0.11941598767071045,0.038964033126831055
37.0,0.2546848527544154,0.1386531637536528,0.037008047103881836
38.0,0.29888910765552706,0.15796285337143964,0.03869009017944336
39.0,0.2977875504246314,0.17630712779798924,0.0375063419342041
40.0,0.2556448358653792,0.19271066639584436,0.039295196533203125
41.0,0.1813236406874866,0.20148645743626922,0.038010358810424805
42.0,0.11946062814247074,0.2024878210761767,0.039006710052490234
43.0,0.10981621708672441,0.20093354328619215,0.03850674629211426
44.0,0.13404187877940618,0.20069986097312048,0.039006710052490234
45.0,0.1602093216332017,0.20099627363760014,0.03850674629211426
46.0,0.16445702526969758,0.19763150582989403,0.03900742530822754
47.0,0.11489696032228104,0.18365271658668061,0.038506269454956055
48.0,0.08689279800452103,0.16245308562157998,0.039006710052490234
49.0,0.2743006959386351,0.1601044001729804,0.03850674629211426
50.0,0.44584135875731595,0.17912405246217405,0.03850674629211426
51.0,0.5689235550967177,0.21788404390309712,0.038507699966430664
52.0,0.6531038024057843,0.2712483613294285,0.03842329978942871
53.0,0.7001468388316058,0.3302814235039166,0.0384979248046875
54.0,0.7379383371958351,0.3906710693455595,0.03850102424621582
55.0,0.7812240896815702,0.4527725461503963,0.0384979248046875
56.0,0.8386653936635977,0.5201933829897863,0.03850388526916504
57.0,0.8723360448854084,0.5959372914460991,0.03949427604675293
58.0,0.8991327929774858,0.6771612909433956,0.05250954627990723
59.0,0.885952838507938,0.7383265052003259,0.03850579261779785
60.0,0.8785154035076687,0.7815939096753611,0.036006927490234375
61.0,0.8460947205200419,0.8093110262176936,0.03798055648803711
62.0,0.7652255051484383,0.8205231964919589,0.03900647163391113
63.0,0.6433680212290914,0.8148453147317076,0.03842496871948242
64.0,0.5429701428123787,0.7953484952933618,0.038767337799072266
65.0,0.4749443233295516,0.7647205186581599,0.03858780860900879
66.0,0.49339684230404396,0.7301936635222047,0.038509368896484375
67.0,0.5780528320785369,0.7007653422415175,0.037902116775512695
68.0,0.6736651327610106,0.67821857621987,0.039301156997680664
69.0,0.7075536607878339,0.6603786584478597,0.03800654411315918
70.0,0.7028787624353872,0.6428149943406315,0.03829622268676758
71.0,0.6722913969572508,0.6254346619843523,0.03869986534118652
72.0,0.5861634408679319,0.6075284555563016,0.03800678253173828
73.0,0.43543332871418966,0.5867349863048116,0.03900885581970215
74.0,0.2641241423188818,0.5588503862554618,0.038507699966430664
75.0,0.0627728697450868,0.5176332408970152,0.039006710052490234
76.0,0.12292335535327022,0.480585892201938,0.03900718688964844
77.0,0.24511318635736182,0.4472919276298204,0.0375065803527832
78.0,0.29066130910028615,0.408991545263748,0.03950929641723633
79.0,0.28049679847388004,0.36628585903235267,0.03825235366821289
80.0,0.21391182204559633,0.3173891649933736,0.03889274597167969
81.0,0.19259667786314086,0.26941969308396263,0.03829669952392578
82.0,0.23832850254161675,0.234636199251331,0.039006948471069336
83.0,0.3073641815293828,0.22182928453285036,0.037496089935302734
84.0,0.3937533405295017,0.23479220435391235,0.05021166801452637
85.0,0.4615332918998271,0.2746682465693864,0.04700732231140137
86.0,0.4731592936124598,0.3096918403953054,0.03750777244567871
87.0,0.5063820763925486,0.335818729398824,0.037505149841308594
88.0,0.5837364935149597,0.36512624784029135,0.03776741027832031
89.0,0.6714791026899377,0.40422447826189717,0.03899741172790527
90.0,0.7283558736966449,0.45566888342700196,0.03882861137390137
91.0,0.7448694036569933,0.5108961560063873,0.037679433822631836
92.0,0.7166847659741729,0.5587317823496429,0.03849935531616211
93.0,0.6773259405511827,0.5957279582518228,0.0376737117767334
94.0,0.6433375798722794,0.6206863821861006,0.039006948471069336
95.0,0.6317398675673239,0.6377070397528503,0.038811683654785156
96.0,0.6055606971227734,0.6509471801038816,0.03850722312927246
97.0,0.569881348798966,0.6572971073445235,0.03849530220031738
98.0,0.5523128967210278,0.6541547476651302,0.0384981632232666
99.0,0.5354055356782004,0.6405473909639564,0.038704633712768555
100.0,0.47883134087690304,0.6155949376819823,0.039322853088378906
101.0,0.4412845231931833,0.5852364496356013,0.03901052474975586
102.0,0.41678630756597157,0.5552466037947812,0.03800559043884277
103.0,0.3816183324245753,0.5256758429821204,0.038506507873535156
104.0,0.34832369355702497,0.496174454350595,0.03850698471069336
105.0,0.31334425117665365,0.464334892711528,0.03900742530822754
106.0,0.2262352028544531,0.4264023432846959,0.03700590133666992
107.0,0.13338415872975407,0.38275262427777473,0.03950762748718262
108.0,0.08434480904088648,0.3359558155097606,0.03900647163391113
109.0,0.0649525201284989,0.28891051395479045,0.03822660446166992
110.0,0.06888390911040713,0.24791577077814084,0.055997371673583984
111.0,0.12833411390640756,0.21662072984946326,0.041507720947265625
112.0,0.24110339273256995,0.19905243836612313,0.03600597381591797
113.0,0.3376651419889821,0.19465711932256377,0.037009477615356445
114.0,0.3636925971240863,0.19619400967926992,0.038506269454956055
115.0,0.3417210461051192,0.1990316891721165,0.038506507873535156
116.0,0.2959406370247272,0.20600223258914388,0.039006710052490234
117.0,0.23545939674237176,0.21620975639040568,0.0375063419342041
118.0,0.19601338694449247,0.22737661418076632,0.039012908935546875
119.0,0.13702980134522905,0.23458434230243932,0.041129112243652344
120.0,0.05190858953650607,0.23288681034504916,0.035006046295166016
121.0,0.07464459367999006,0.22751785832240742,0.04049205780029297
122.0,0.17066815618392528,0.220474334667543,0.037006378173828125
123.0,0.19829718573190105,0.20653753904183486,0.04019641876220703
124.0,0.22235797984103825,0.19240407731353004,0.037508487701416016
125.0,0.2581930906150933,0.18405128176452745,0.0379946231842041
126.0,0.2888002561695419,0.18333724367900894,0.03979778289794922
127.0,0.35251349404657517,0.19504265340942925,0.03800606727600098
128.0,0.41706278922408696,0.21714759363738872,0.03729724884033203
129.0,0.4027867058542874,0.24372328408829452,0.0392003059387207
130.0,0.363950839333197,0.27492750906796365,0.03838658332824707
131.0,0.3146595173339067,0.2989290014333553,0.038614511489868164
132.0,0.23030533559590943,0.30489271937455376,0.039006710052490234
133.0,0.13863368193124478,0.2989263689944881,0.03851151466369629
134.0,0.08751221564830602,0.28544179257521485,0.03750467300415039
135.0,0.1377604366514782,0.2733985271788534,0.04050803184509277
136.0,0.23178037638243149,0.2676965392001423,0.05751371383666992
137.0,0.300070350901596,0.2624522248856444,0.039003849029541016
138.0,0.38425801563104833,0.25917174752634053,0.037506103515625
139.0,0.4673315054707979,0.2656262274879916,0.03700661659240723
140.0,0.5433736527414809,0.28356850882881995,0.037506103515625
141.0,0.6109189019401291,0.31319444728944223,0.04000711441040039
142.0,0.6767953663320165,0.3578434503630529,0.039006948471069336
143.0,0.7245185969796267,0.4164319418678911,0.03600645065307617
144.0,0.7612910624704138,0.4838098265501019,0.039006948471069336
145.0,0.7976745878723623,0.5498012416721904,0.040506601333618164
146.0,0.8210019529228405,0.6087233993262313,0.036006927490234375
147.0,0.791188537169732,0.6578352179530447,0.03900718688964844
148.0,0.7480121769955087,0.6942106340894909,0.039507389068603516
149.0,0.7235415568408179,0.719831639226493,0.03800797462463379
150.0,0.704170016582033,0.7359112756105481,0.0387873649597168
151.0,0.7003001333750233,0.7448493987540376,0.03775596618652344
152.0,0.7255534085893732,0.7497252029797733,0.039507389068603516
153.0,0.7336925334675115,0.7506425966285617,0.03851461410522461
154.0,0.7109411438021951,0.7456076047617397,0.038802146911621094
